title	Label1	Label2	Label3
Jamaica	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
James_Bond	subject.Everyday_life.Films	None	None
James_Buchanan	subject.People.USA_Presidents	None	None
James_Callaghan	subject.People.Political_People	None	None
James_Clerk_Maxwell	subject.People.Astronomers_and_physicists	None	None
James_Cook	subject.People.Geographers_and_explorers	None	None
James_D._Watson	subject.People.Human_Scientists	None	None
James_Garfield	subject.People.Political_People	subject.People.USA_Presidents	None
James_II_of_England	subject.History.British_History.British_History_15001750	subject.People.Monarchs_of_Great_Britain	None
James_I_of_England	subject.History.British_History.British_History_15001750	subject.People.Monarchs_of_Great_Britain	None
James_Joyce	subject.People.Writers_and_critics	None	None
James_K._Polk	subject.People.USA_Presidents	None	None
James_Lovelock	subject.People.Writers_and_critics	None	None
James_Monroe	subject.People.USA_Presidents	None	None
James_Stewart_%28actor%29	subject.People.Actors_models_and_celebrities	None	None
James_T._Aubrey%2C_Jr.	subject.People.Producers_directors_and_media_figures	None	None
James_Watt	subject.People.Astronomers_and_physicists	subject.People.Engineers_and_inventors	None
Jan_Mayen	subject.Geography.European_Geography	None	None
Jane_Austen	subject.People.Writers_and_critics	None	None
Jane_Eyre	subject.Language_and_literature.Novels	None	None
Jane_Fonda	subject.People.Actors_models_and_celebrities	None	None
Japan	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Japanese_grammar	subject.Language_and_literature.Linguistics	None	None
Japanese_war_crimes	subject.History.World_War_II	None	None
Japanese_yen	subject.Business_Studies.Currency	None	None
Jarvis_Island	subject.Geography.Geography_of_Oceania_Australasia	None	None
Jaws_%28film%29	subject.Everyday_life.Films	None	None
Jazz	subject.Music.Musical_genres_styles_eras_and_events	None	None
Jean-Jacques_Rousseau	subject.People.Philosophers	None	None
Jean_Charles_de_Menezes	subject.History.Recent_History	None	None
Jehovah	subject.Religion.Divinities	None	None
Jerry_Fodor	subject.People.Philosophers	None	None
Jersey	subject.Geography.Geography_of_Great_Britain	None	None
Jersey_Zoological_Park	subject.Geography.Geography_of_Great_Britain	None	None
Jerusalem	subject.Geography.Geography_of_the_Middle_East	None	None
Jesse_Owens	subject.People.Sports_and_games_people	None	None
Jesus	subject.People.Religious_figures_and_leaders	subject.Religion.Divinities	None
Jet_Set_Willy	subject.Everyday_life.Computer_and_Video_games	None	None
Jet_engine	subject.Design_and_Technology.Engineering	None	None
Jew	subject.Geography.Peoples	None	None
Jewellery	subject.Art.Art	None	None
Jiaogulan	subject.Science.Biology.Plants	None	None
Jimmy_Carter	subject.People.USA_Presidents	None	None
Jimmy_Wales	subject.People.Computing_People	None	None
Joan_of_Arc	subject.People.Military_People	None	None
Jocelin	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.People.Religious_figures_and_leaders	None
Joel_Brand	subject.People.Historical_figures	None	None
Johann_Pachelbel	subject.People.Performers_and_composers	None	None
Johann_Sebastian_Bach	subject.People.Performers_and_composers	None	None
Johann_Wolfgang_Goethe	subject.People.Writers_and_critics	None	None
Johannes_Gutenberg	subject.People.Engineers_and_inventors	None	None
Johannes_Kepler	subject.People.Astronomers_and_physicists	None	None
Johannes_Ockeghem	subject.People.Performers_and_composers	None	None
Johannesburg	subject.Geography.African_Geography	None	None
John_A.T._Robinson	subject.People.Religious_figures_and_leaders	None	None
John_Adams	subject.People.USA_Presidents	None	None
John_Bull_%28locomotive%29	subject.Design_and_Technology.Railway_transport	None	None
John_Cabot	subject.People.Geographers_and_explorers	None	None
John_Calvin	subject.People.Religious_figures_and_leaders	None	None
John_Constable	subject.People.Artists	None	None
John_Dee	subject.People.Mathematicians	None	None
John_F._Kennedy	subject.People.USA_Presidents	None	None
John_F._Kennedy_assassination	subject.History.Recent_History	None	None
John_Flamsteed	subject.People.Engineers_and_inventors	None	None
John_Henninger_Reagan	subject.People.Political_People	None	None
John_Howard	subject.People.Political_People	None	None
John_Locke	subject.People.Philosophers	None	None
John_Logie_Baird	subject.People.Engineers_and_inventors	None	None
John_Marshall	subject.People.Political_People	None	None
John_Maynard_Keynes	subject.Business_Studies.Economics	None	None
John_McEnroe	subject.People.Sports_and_games_people	None	None
John_Millington_Synge	subject.People.Writers_and_critics	subject.Language_and_literature.Theatre	None
John_Milton	subject.People.Writers_and_critics	None	None
John_Pershing	subject.People.Military_People	None	None
John_Seigenthaler%2C_Sr.	subject.People.Writers_and_critics	None	None
John_Sentamu	subject.People.Religious_figures_and_leaders	None	None
John_Tyler	subject.People.USA_Presidents	None	None
John_Vanbrugh	subject.People.Artists	None	None
John_W._Campbell	subject.People.Writers_and_critics	None	None
John_W._Johnston	subject.People.Political_People	None	None
John_of_England	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.People.Monarchs_of_Great_Britain	None
John_von_Neumann	subject.People.Mathematicians	None	None
Johnny_Appleseed	subject.People.Historical_figures	None	None
Johnston_Atoll	subject.Geography.Geography_of_Oceania_Australasia	None	None
Jomsvikings	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Jonah_Lomu	subject.People.Sports_and_games_people	None	None
Jonathan_Wild	subject.People.Historical_figures	None	None
Jordan	subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries	subject.Countries	None
Jordan_River	subject.Geography.Geography_of_the_Middle_East	None	None
Jordanhill_railway_station	subject.Design_and_Technology.Railway_transport	None	None
Jorge_Luis_Borges	subject.People.Writers_and_critics	None	None
Joseph_Haydn	subject.People.Performers_and_composers	None	None
Joseph_Stalin	subject.People.Political_People	None	None
Joseph_and_the_Amazing_Technicolor_Dreamcoat	subject.Language_and_literature.Poetry_and_Opera	None	None
Josephus	subject.History.Historians_chroniclers_and_history_books	None	None
Juan_Sebasti%C3%A1n_Elcano	subject.People.Geographers_and_explorers	None	None
Judaism	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Juice	subject.Everyday_life.Drink	None	None
Julius_Caesar	subject.People.Historical_figures	None	None
Julius_and_Ethel_Rosenberg	subject.History.Recent_History	None	None
July_2006_Java_earthquake	subject.Geography.Natural_Disasters	None	None
Jump_rope	subject.Everyday_life.Games	None	None
Juniper_berry	subject.Everyday_life.Food_and_agriculture	None	None
Jupiter	subject.Science.Physics.The_Planets	None	None
Jupiter_%28mythology%29	subject.Religion.Myths	None	None
Jurassic	subject.Geography.Geology_and_geophysics	None	None
Juvenile_delinquency	subject.Citizenship.Politics_and_government	None	None
Jyllands-Posten_Muhammad_cartoons_controversy	subject.History.Recent_History	None	None
K%C4%ABlauea	subject.Geography.Central_and_South_American_Geography	None	None
Kaffir_lime	subject.Science.Biology.Plants	subject.Everyday_life.Food_and_agriculture	None
Kakapo	subject.Science.Biology.Birds	None	None
Kakariki	subject.Science.Biology.Birds	None	None
Kangaroo	subject.Science.Biology.Mammals	None	None
Kansas_City%2C_Missouri	subject.Geography.North_American_Geography	None	None
Karachi	subject.Geography.Geography_of_Asia	None	None
Kargil_War	subject.History.Military_History_and_War	None	None
Karikkoselk%C3%A4	subject.Geography.European_Geography	None	None
Karl_Benz	subject.People.Engineers_and_inventors	None	None
Karl_Marx	subject.People.Political_People	None	None
Karl_Popper	subject.People.Philosophers	None	None
Kashmir_region	subject.Geography.Geography_of_Asia	None	None
Katana	subject.History.Military_History_and_War	None	None
Katyn_massacre	subject.History.World_War_II	None	None
Kazakhstan	subject.Countries	subject.Geography.Geography_of_Asia.Asian_Countries	None
Keira_Knightley	subject.People.Actors_models_and_celebrities	None	None
Kenya	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Kerala	subject.Geography.Geography_of_Asia	None	None
Kestrel	subject.Science.Biology.Birds	None	None
Keurusselk%C3%A4	subject.Geography.European_Geography	None	None
Kevin_Spacey	subject.People.Actors_models_and_celebrities	None	None
Khan_Wali_Khan	subject.People.Writers_and_critics	None	None
Khartoum	subject.Geography.African_Geography	None	None
Khazars	subject.Geography.Peoples	None	None
Khudai_Khidmatgar	subject.History.British_History.British_History_Post_1900	None	None
Kidnapped_%28novel%29	subject.Language_and_literature.Novels	None	None
Kiev	subject.Geography.European_Geography	None	None
Kigali	subject.Geography.African_Geography	None	None
Kigo	subject.Language_and_literature.Linguistics	None	None
King_Arthur	subject.History.Ancient_History_Classical_History_and_Mythology	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None
King_Kong_%281933_film%29	subject.Everyday_life.Films	None	None
King_Kong_%282005_film%29	subject.Everyday_life.Films	None	None
Kingman_Reef	subject.Geography.Geography_of_Oceania_Australasia	None	None
Kipchaks_in_Georgia	subject.Geography.Peoples	None	None
Kiribati	subject.Geography.Geography_of_Oceania_Australasia	None	None
Kite_%28bird%29	subject.Science.Biology.Birds	None	None
Kitsch	subject.Art.Art	None	None
Klinefelter%27s_syndrome	subject.Science.Biology.Health_and_medicine	None	None
Knights_of_Columbus	subject.Citizenship.Community_organisations	subject.Religion.Religious_movements_traditions_and_organizations	None
Kochi_%28India%29	subject.Geography.Geography_of_Asia	None	None
Kofi_Annan	subject.People.Political_People	None	None
Kohlberg%27s_stages_of_moral_development	subject.Religion.Philosophy	None	None
Kolkata	subject.Geography.Geography_of_Asia	None	None
Konrad_Lorenz	subject.People.Human_Scientists	None	None
Kookaburra	subject.Science.Biology.Birds	None	None
Korea	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Koryaksky	subject.Geography.Geography_of_Asia	None	None
Kosovo	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Krag-J%C3%B8rgensen	subject.History.Military_History_and_War	subject.Design_and_Technology.Engineering	None
Krakatoa	subject.Geography.Geography_of_Asia	None	None
Krazy_Kat	subject.Everyday_life.Cartoons	None	None
Krill	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Krypton	subject.Science.Chemistry.Chemical_elements	None	None
Ku_Klux_Klan	subject.History.North_American_History	subject.Citizenship.Politics_and_government	None
Kuala_Lumpur	subject.Geography.Geography_of_Asia	None	None
Kubla_Khan	subject.Language_and_literature.Poetry_and_Opera	None	None
Kuiper_belt	subject.Science.Physics.Space_Astronomy	None	None
Kurt_Cobain	subject.People.Performers_and_composers	None	None
Kuru_%28disease%29	subject.Science.Biology.Health_and_medicine	None	None
Kuwait	subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries	subject.Countries	None
Kuwait_City	subject.Geography.Geography_of_the_Middle_East	None	None
Kylie_Minogue	subject.People.Performers_and_composers	None	None
Kyoto_Protocol	subject.Citizenship.Environment	None	None
Kyrgyzstan	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
L._S._Lowry	subject.People.Artists	None	None
LANSA_Cuzco_Crash	subject.History.Recent_History	None	None
La_Grande_Arm%C3%A9e	subject.History.General_history	None	None
La_Paz	subject.Geography.Central_and_South_American_Geography	None	None
Labor_Day_Hurricane_of_1935	subject.Geography.Natural_Disasters	None	None
Ladysmith_Black_Mambazo	subject.Music.Performers_and_composers	None	None
Lagos	subject.Geography.African_Geography	None	None
Laika	subject.History.Recent_History	subject.Science.Physics.Space_transport	None
Lake_Albert	subject.Geography.African_Geography	None	None
Lake_Baikal	subject.Geography.General_Geography	None	None
Lake_Burley_Griffin	subject.Geography.Geography_of_Oceania_Australasia	None	None
Lake_Chad	subject.Geography.General_Geography	None	None
Lake_District	subject.Geography.Geography_of_Great_Britain	None	None
Lake_Edward	subject.Geography.African_Geography	None	None
Lake_Kariba	subject.Geography.African_Geography	None	None
Lake_Kivu	subject.Geography.African_Geography	None	None
Lake_Malawi	subject.Geography.African_Geography	None	None
Lake_Mead	subject.Geography.North_American_Geography	None	None
Lake_Powell	subject.Geography.General_Geography	None	None
Lake_Superior	subject.Geography.General_Geography	None	None
Lake_Tahoe	subject.Geography.General_Geography	None	None
Lake_Tanganyika	subject.Geography.African_Geography	subject.Geography.General_Geography	None
Lake_Titicaca	subject.Geography.Central_and_South_American_Geography	None	None
Lake_Toba	subject.Geography.Geography_of_Asia	None	None
Lake_Turkana	subject.Geography.African_Geography	None	None
Lake_Victoria	subject.Geography.African_Geography	None	None
Lake_Vostok	subject.Geography.Geography_of_Asia	None	None
Lance_Armstrong	subject.People.Sports_and_games_people	None	None
Lancia_Flaminia	subject.Design_and_Technology.Road_transport	None	None
Land_%28economics%29	subject.Business_Studies.Economics	None	None
Landform	subject.Geography.Geology_and_geophysics	None	None
Landscape	subject.Geography.Geology_and_geophysics	None	None
Language	subject.Language_and_literature.Languages	None	None
Lanthanum	subject.Science.Chemistry.Chemical_elements	None	None
Laos	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Laozi	subject.People.Philosophers	None	None
Las_Palmas_de_Gran_Canaria	subject.Geography.European_Geography	None	None
Las_Vegas%2C_Nevada	subject.Geography.North_American_Geography	None	None
Last_Supper	subject.Religion.Religious_texts	None	None
Latin	subject.Language_and_literature.Languages	None	None
Latin_America	subject.Geography.Central_and_South_American_Geography	None	None
Latin_alphabet	subject.Language_and_literature.Linguistics	None	None
Latvia	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Laurence_Olivier	subject.People.Actors_models_and_celebrities	None	None
Laurent_Fignon	subject.People.Sports_and_games_people	None	None
Lavender	subject.Science.Biology.Plants	None	None
Law	subject.Citizenship.Law	None	None
Lawn	subject.Everyday_life.Recreation	None	None
Lawrencium	subject.Science.Chemistry.Chemical_elements	None	None
Laws_in_Wales_Acts_1535%E2%80%931542	subject.Citizenship.Law	subject.History.British_History.British_History_15001750	None
Layla	subject.Music.Musical_Recordings_and_compositions	None	None
Lead	subject.Science.Chemistry.Chemical_elements	None	None
Lead%28II%29_nitrate	subject.Science.Chemistry.Chemical_compounds	None	None
League_of_Nations	subject.Citizenship.Politics_and_government	None	None
Leaning_Tower_of_Pisa	subject.Design_and_Technology.Architecture	None	None
Lebanon	subject.Countries	subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries	None
Leeds	subject.Geography.Geography_of_Great_Britain	None	None
Lego	subject.Everyday_life.Games	None	None
Leicester	subject.Geography.Geography_of_Great_Britain	None	None
Leif_Ericson	subject.People.Geographers_and_explorers	None	None
Leisure	subject.Everyday_life.Recreation	None	None
Lemon	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Lemon_balm	subject.Science.Biology.Plants	None	None
Lemon_myrtle	subject.Science.Biology.Plants	None	None
Lens_%28anatomy%29	subject.Science.Biology.Health_and_medicine	None	None
Leo_%28constellation%29	subject.Science.Physics.Space_Astronomy	None	None
Leo_Tolstoy	subject.People.Writers_and_critics	None	None
Leon_Trotsky	subject.People.Political_People	None	None
Leonardo_da_Vinci	subject.People.Engineers_and_inventors	subject.People.Artists	None
Leonhard_Euler	subject.People.Mathematicians	None	None
Lerwick	subject.Geography.Geography_of_Great_Britain	None	None
Lesotho	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Lesothosaurus	subject.Science.Biology.Dinosaurs	None	None
Lettuce	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Levee_failures_in_Greater_New_Orleans%2C_2005	subject.Geography.Natural_Disasters	subject.History.Recent_History	None
Lhasa	subject.Geography.Geography_of_Asia	None	None
Liberal_Democrats	subject.Citizenship.Politics_and_government	None	None
Liberal_democracy	subject.Citizenship.Politics_and_government	None	None
Liberalism	subject.Citizenship.Politics_and_government	None	None
Liberia	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Libertarianism	subject.Citizenship.Politics_and_government	None	None
Library	subject.Everyday_life.Recreation	subject.Citizenship.Education	None
Library_of_Alexandria	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Library_of_Congress	subject.Citizenship.Politics_and_government	None	None
Libreville	subject.Geography.African_Geography	None	None
Libya	subject.Countries	subject.Geography.African_Geography.African_Countries	None
Liechtenstein	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Life	subject.Science.Biology.General_Biology	None	None
Light	subject.Science.Physics.General_Physics	None	None
Lighthouse_of_Alexandria	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Lighting_designer	subject.Language_and_literature.Theatre	None	None
Lightning_rod	subject.Design_and_Technology.Engineering	None	None
Lille	subject.Geography.European_Geography	None	None
Lilongwe	subject.Geography.African_Geography	None	None
Lima	subject.Geography.Central_and_South_American_Geography	None	None
Limerick	subject.Geography.European_Geography	None	None
Lincoln_%28automobile%29	subject.Design_and_Technology.Road_transport	None	None
Lincoln_Town_Car	subject.Design_and_Technology.Road_transport	None	None
Lindisfarne_Gospels	subject.Religion.Religious_texts	None	None
Linear_algebra	subject.Mathematics	None	None
Linguistics	subject.Language_and_literature.Linguistics	None	None
Link_%28The_Legend_of_Zelda%29	subject.Everyday_life.Computer_and_Video_games	None	None
Linnet	subject.Science.Biology.Birds	None	None
Linus_Pauling	subject.People.Chemists	None	None
Linus_Torvalds	subject.People.Computing_People	None	None
Linux	subject.IT.Software	None	None
Lion	subject.Science.Biology.Mammals	None	None
Lipid	subject.Science.Biology.Health_and_medicine	None	None
Liquid_crystal	subject.Science.Chemistry.Materials_science	None	None
Lisbon	subject.Geography.European_Geography	None	None
List_of_African_countries	subject.Geography.African_Geography	None	None
List_of_Archbishops_of_Canterbury	subject.Religion.Religious_movements_traditions_and_organizations	None	None
List_of_Asian_countries	subject.Geography.Geography_of_Asia	None	None
List_of_Canadian_provinces_and_territories_by_area	subject.Geography.North_American_Geography	None	None
List_of_European_Union_member_states_by_accession	subject.Geography.European_Geography	subject.History.Recent_History	None
List_of_European_countries	subject.Geography.European_Geography	None	None
List_of_French_monarchs	subject.People.Historical_figures	None	None
List_of_North_American_countries	subject.Geography.North_American_Geography	None	None
List_of_Oceanian_countries	subject.Geography.Geography_of_Oceania_Australasia	None	None
List_of_Prime_Ministers_of_the_United_Kingdom	subject.History.British_History	None	None
List_of_South_American_countries	subject.Geography.Central_and_South_American_Geography	None	None
List_of_Test_cricket_triple_centuries	subject.Everyday_life.Sports	None	None
List_of_U.S._states_by_date_of_statehood	subject.Geography.North_American_Geography	None	None
List_of_animal_welfare_groups	subject.Citizenship.Animal_and_Human_Rights	None	None
List_of_areas_in_the_National_Park_System_of_the_United_States	subject.Geography.North_American_Geography	None	None
List_of_circulating_currencies	subject.Business_Studies.Currency	None	None
List_of_countries	subject.Geography.General_Geography	None	None
List_of_countries_by_system_of_government	subject.Citizenship.Politics_and_government	None	None
List_of_elements_by_name	subject.Science.Chemistry.Chemical_elements	subject.Science.Chemistry.General_Chemistry	None
List_of_essential_oils	subject.Everyday_life.Food_and_agriculture	None	None
List_of_lakes	subject.Geography.General_Geography	None	None
List_of_members_of_the_Commonwealth_of_Nations_by_date_joined	subject.History.British_History.British_History_Post_1900	subject.History.Recent_History	None
List_of_minerals	subject.Geography.Mineralogy	None	None
List_of_monarchs_in_the_British_Isles	subject.People.Monarchs_of_Great_Britain	None	None
List_of_particles	subject.Science.Physics.General_Physics	None	None
List_of_popes	subject.People.Religious_figures_and_leaders	None	None
List_of_rivers_by_length	subject.Geography.General_Geography	None	None
List_of_sovereign_states	subject.Geography.General_Geography	None	None
List_of_universities_in_the_United_Kingdom	subject.Citizenship.Education	None	None
List_of_vegetable_oils	subject.Everyday_life.Food_and_agriculture	None	None
List_of_world%27s_largest_lakes	subject.Geography.General_Geography	None	None
Literacy	subject.Citizenship.Education	None	None
Literature	subject.Language_and_literature.General_Literature	None	None
Lithium	subject.Science.Chemistry.Chemical_elements	None	None
Lithium_aluminium_hydride	subject.Science.Chemistry.Chemical_compounds	None	None
Lithuania	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Little_Women	subject.Language_and_literature.Novels	None	None
Liverpool	subject.Geography.Geography_of_Great_Britain	None	None
Liverpool_F.C.	subject.Everyday_life.Sports_teams	None	None
Liverpool_and_Manchester_Railway	subject.Design_and_Technology.Railway_transport	None	None
Llandudno	subject.Geography.Geography_of_Great_Britain	None	None
Llywelyn_the_Great	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.People.Historical_figures	None
Local_community	subject.Citizenship.Politics_and_government	None	None
Local_government_in_the_United_Kingdom	subject.Citizenship.Politics_and_government	None	None
Loch	subject.Geography.Geology_and_geophysics	None	None
Loch_Ness	subject.Geography.Geography_of_Great_Britain	None	None
Logba_language	subject.Language_and_literature.Languages	None	None
Logic	subject.Religion.Philosophy	None	None
Logistics	subject.Business_Studies.Business	None	None
Lom%C3%A9	subject.Geography.African_Geography	None	None
London	subject.Geography.Geography_of_Great_Britain	None	None
London_Bridge	subject.Design_and_Technology.Architecture	None	None
London_Underground	subject.Design_and_Technology.Railway_transport	None	None
London_Zoo	subject.Geography.Geography_of_Great_Britain	None	None
London_sewerage_system	subject.Design_and_Technology.Engineering	None	None
Long-billed_Vulture	subject.Science.Biology.Birds	None	None
Long-tailed_Tit	subject.Science.Biology.Birds	None	None
Long_pepper	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Longship	subject.Design_and_Technology.Air_and_Sea_transport	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None
Looney_Tunes	subject.Everyday_life.Cartoons	None	None
Lope_de_Barrientos	subject.People.Religious_figures_and_leaders	None	None
Lord%27s_Resistance_Army	subject.Citizenship.Conflict_and_Peace	None	None
Lord_Voldemort	subject.Everyday_life.Films	None	None
Los_Angeles%2C_California	subject.Geography.North_American_Geography	None	None
Lost_%28TV_series%29	subject.Everyday_life.Television	None	None
Lothal	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Lottie_Dod	subject.People.Sports_and_games_people	None	None
Louis_Armstrong	subject.People.Performers_and_composers	None	None
Louis_Freeh	subject.People.Political_People	None	None
Louis_Jordan	subject.People.Performers_and_composers	None	None
Louis_Pasteur	subject.People.Human_Scientists	None	None
Louis_XIV_of_France	subject.People.Historical_figures	None	None
Louisville%2C_Kentucky	subject.Geography.North_American_Geography	None	None
Lovage	subject.Science.Biology.Plants	None	None
Love	subject.Everyday_life.Everyday_life	None	None
Lucy%2C_Lady_Duff-Gordon	subject.People.Artists	None	None
Ludwig_Wittgenstein	subject.People.Philosophers	None	None
Ludwig_van_Beethoven	subject.People.Performers_and_composers	None	None
Luftwaffe	subject.History.World_War_II	None	None
Luminiferous_aether	subject.Science.Physics.Space_Astronomy	None	None
Lunar_eclipse	subject.Science.Physics.Space_Astronomy	None	None
Lung_cancer	subject.Science.Biology.Health_and_medicine	None	None
Lusaka	subject.Geography.African_Geography	None	None
Lutetium	subject.Science.Chemistry.Chemical_elements	None	None
Luxembourg	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Luxembourg_%28city%29	subject.Geography.European_Geography	None	None
Lyme_disease	subject.Science.Biology.Health_and_medicine	None	None
Lyndon_B._Johnson	subject.People.USA_Presidents	None	None
Lynton_and_Barnstaple_Railway	subject.Design_and_Technology.Railway_transport	None	None
Lyon	subject.Geography.European_Geography	None	None
M%2AA%2AS%2AH_%28TV_series%29	subject.Everyday_life.Television	None	None
M-10001	subject.Design_and_Technology.Railway_transport	None	None
M-10003-6	subject.Design_and_Technology.Railway_transport	None	None
M1_motorway	subject.Geography.Geography_of_Great_Britain	subject.Design_and_Technology.Road_transport	None
M25_motorway	subject.Geography.Geography_of_Great_Britain	subject.Design_and_Technology.Road_transport	None
M6_motorway	subject.Design_and_Technology.Road_transport	subject.Geography.Geography_of_Great_Britain	None
MINI_%28BMW%29	subject.Design_and_Technology.Road_transport	None	None
Macau	subject.Geography.Geography_of_Asia	None	None
Macbeth	subject.Language_and_literature.Theatre	None	None
Macbeth_of_Scotland	subject.People.Monarchs_of_Great_Britain	None	None
Macedon	subject.History.Ancient_History_Classical_History_and_Mythology	subject.Geography.European_Geography	None
Machu_Picchu	subject.History.Ancient_History_Classical_History_and_Mythology	subject.Geography.Central_and_South_American_Geography	None
Macintosh	subject.IT.Computing_hardware_and_infrastructure	None	None
Mackenzie_River	subject.Geography.North_American_Geography	None	None
Madagascar	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Madama_Butterfly	subject.Language_and_literature.Poetry_and_Opera	None	None
Madrid	subject.Geography.European_Geography	None	None
Magdalena_Abakanowicz	subject.Art.Artists	None	None
Magellanic_Penguin	subject.Science.Biology.Birds	None	None
Maghreb	subject.Geography.African_Geography	subject.Geography.Geography_of_the_Middle_East	None
Magic__The_Gathering	subject.Everyday_life.Games	None	None
Maglev_train	subject.Design_and_Technology.Railway_transport	None	None
Magma	subject.Geography.Geology_and_geophysics	None	None
Magna_Carta	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Magnesium	subject.Science.Chemistry.Chemical_elements	None	None
Magnet	subject.Science.Physics.Electricity_and_Electronics	None	None
Magnetism	subject.Science.Physics.Electricity_and_Electronics	None	None
Magpie	subject.Science.Biology.Birds	None	None
Mahabharata	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Mahatma_Gandhi	subject.People.Political_People	None	None
Mahjong	subject.Everyday_life.Games	None	None
Mahmoud_Abbas	subject.People.Political_People	None	None
Maiasaura	subject.Science.Biology.Dinosaurs	None	None
Maize	subject.Science.Biology.Plants	None	None
Makuria	subject.History.General_history	None	None
Malaria	subject.Science.Biology.Health_and_medicine	None	None
Malaspina_Glacier	subject.Geography.North_American_Geography	None	None
Malawi	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Malaysia	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Malcolm_III_of_Scotland	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Malcolm_II_of_Scotland	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Malcolm_X	subject.People.Religious_figures_and_leaders	None	None
Maldives	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Mali	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Mallard	subject.Science.Biology.Birds	None	None
Malta	subject.Geography.European_Geography.European_Countries	subject.Countries	None
Malwa_%28Madhya_Pradesh%29	subject.Geography.Geography_of_Asia	None	None
Mamenchisaurus	subject.Science.Biology.Dinosaurs	None	None
Mammal	subject.Science.Biology.Mammals	None	None
Mammoth	subject.Science.Biology.Dinosaurs	None	None
Mammoth_Cave_National_Park	subject.Geography.North_American_Geography	None	None
Mancala	subject.Everyday_life.Games	None	None
Manchester	subject.Geography.Geography_of_Great_Britain	None	None
Manchester_United_F.C.	subject.Everyday_life.Sports_teams	None	None
Mandan	subject.Geography.Peoples	None	None
Manganese	subject.Science.Chemistry.Chemical_elements	None	None
Mango	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Manifest_Destiny	subject.History.North_American_History	None	None
Manifold	subject.Mathematics	None	None
Manila	subject.Geography.Geography_of_Asia	None	None
Manorialism	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Manuel_I_Komnenos	subject.People.Historical_figures	None	None
Manufacturing	subject.Business_Studies.Business	None	None
Mao_Zedong	subject.People.Political_People	None	None
Map_projection	subject.Geography.General_Geography	None	None
Maputo	subject.Geography.African_Geography	None	None
Marc_Pugh	subject.People.Sports_and_games_people	None	None
Marcel_Lefebvre	subject.People.Religious_figures_and_leaders	None	None
Marcel_Proust	subject.People.Writers_and_critics	None	None
Marco_Polo	subject.People.Geographers_and_explorers	None	None
Marcus_Allen	subject.People.Sports_and_games_people	None	None
Margaret_Sanger	subject.People.Political_People	None	None
Margaret_Thatcher	subject.People.Political_People	None	None
Margate	subject.Geography.Geography_of_Great_Britain	None	None
Margin_of_error	subject.Mathematics	None	None
Marginated_Tortoise	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Marie_Curie	subject.People.Chemists	None	None
Mario	subject.Everyday_life.Computer_and_Video_games	None	None
Marjoram	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Mark_Antony	subject.People.Historical_figures	None	None
